date,open,high,low,close,volume,<VOL>,<SPREAD>,candle_type,body_ratio
2021-01-22,1.21425,1.21894,1.21419,1.21704,40235,0,0,decisive,0.5873684210526231
2021-01-25,1.21559,1.21834,1.2116,1.21412,44338,0,0,base,0.21810089020769544
2021-01-26,1.21343,1.2176,1.21077,1.21617,42144,0,0,base,0.4011713030746587
2021-01-27,1.21593,1.21697,1.20586,1.21113,56906,0,0,base,0.4320432043204176
2021-01-28,1.21081,1.2142,1.20807,1.21215,59379,0,0,base,0.21859706362155396
2021-01-29,1.21154,1.21559,1.20945,1.21353,59960,0,0,base,0.3241042345276751
2021-02-01,1.21043,1.21364,1.20561,1.20596,50425,0,0,decisive,0.5566625155666232
2021-02-02,1.20553,1.20878,1.20116,1.20432,45680,0,0,base,0.15879265091862726
2021-02-03,1.20208,1.205,1.20041,1.20349,38031,0,0,base,0.3071895424836345
2021-02-04,1.20322,1.20428,1.19576,1.19623,39508,0,0,explosive,0.8204225352112656
2021-02-05,1.19636,1.20498,1.19523,1.20493,41118,0,0,explosive,0.8789743589743623
2021-02-08,1.20108,1.20658,1.20108,1.20499,34251,0,0,decisive,0.7109090909090977
2021-02-09,1.20075,1.21208,1.20075,1.21201,40141,0,0,explosive,0.993821712268313
2021-02-10,1.21194,1.21441,1.21088,1.21176,39936,0,0,base,0.05099150141644966
2021-02-11,1.21164,1.21493,1.21135,1.21322,30272,0,0,base,0.44134078212286415
2021-02-12,1.21313,1.2135,1.20815,1.21189,32305,0,0,base,0.2317757009346052
2021-02-15,1.21171,1.21451,1.21147,1.21275,25544,0,0,base,0.34210526315787937
2021-02-16,1.21288,1.21693,1.2095,1.21053,41177,0,0,base,0.31628532974425805
2021-02-17,1.21024,1.21054,1.20233,1.20418,43818,0,0,decisive,0.7381242387332421
2021-02-18,1.20401,1.20945,1.20356,1.20919,39571,0,0,explosive,0.8794567062818346
2021-02-19,1.20897,1.21445,1.20824,1.21174,39038,0,0,base,0.4460547504025632
2021-02-22,1.21171,1.21694,1.20912,1.21562,44160,0,0,base,0.4999999999999858
2021-02-23,1.21539,1.21802,1.21353,1.21482,41982,0,0,base,0.1269487750556673
2021-02-24,1.21386,1.21745,1.21092,1.217,54823,0,0,base,0.4808575803981897
2021-02-25,1.21629,1.22431,1.2156,1.21731,68201,0,0,base,0.1171067738231687
2021-02-26,1.21771,1.21841,1.20622,1.20724,80550,0,0,explosive,0.858900738310094
2021-03-01,1.20681,1.21011,1.20276,1.20488,48733,0,0,base,0.2625850340136049
2021-03-02,1.20459,1.20945,1.19916,1.20892,50311,0,0,base,0.4207968901846436
2021-03-03,1.20853,1.21131,1.20426,1.20627,52864,0,0,base,0.32056737588654616
2021-03-04,1.20632,1.20662,1.19617,1.19728,68652,0,0,explosive,0.8650717703349377
2021-03-05,1.19659,1.19772,1.18933,1.19118,73855,0,0,decisive,0.6448152562574735
2021-03-08,1.19169,1.19322,1.18441,1.1845,57937,0,0,explosive,0.8161180476730784
2021-03-09,1.18468,1.19157,1.18356,1.18997,53310,0,0,decisive,0.6604244694132296
2021-03-10,1.18916,1.19298,1.18689,1.19279,50055,0,0,decisive,0.5960591133005032
2021-03-11,1.19243,1.19899,1.19157,1.19853,48593,0,0,explosive,0.822102425876012
2021-03-12,1.19812,1.19884,1.191,1.19519,47091,0,0,base,0.3737244897959383
2021-03-15,1.19456,1.19675,1.19111,1.19305,38899,0,0,base,0.26773049645391817
2021-03-16,1.19096,1.19518,1.18825,1.19026,38233,0,0,base,0.10101010101009163
2021-03-17,1.1898,1.19853,1.18863,1.19806,41737,0,0,explosive,0.8343434343434261
2021-03-18,1.19797,1.19889,1.19062,1.19175,51620,0,0,decisive,0.7521160822248963
2021-03-19,1.19098,1.19372,1.18741,1.19042,41763,0,0,base,0.08874801901741843
2021-03-22,1.18793,1.19468,1.18726,1.19344,37134,0,0,decisive,0.7425876010781859
2021-03-23,1.19338,1.19407,1.18422,1.18485,36413,0,0,explosive,0.8659898477157586
2021-03-24,1.18478,1.18529,1.18095,1.18109,38367,0,0,explosive,0.850230414746535
2021-03-25,1.18092,1.18278,1.17618,1.1766,41947,0,0,decisive,0.6545454545454423
2021-03-26,1.17629,1.1805,1.17629,1.17932,32093,0,0,decisive,0.7197149643705065
2021-03-29,1.17917,1.17938,1.17607,1.17647,34533,0,0,explosive,0.8157099697885279
2021-03-30,1.17639,1.17738,1.17114,1.17177,32627,0,0,decisive,0.7403846153846236
2021-03-31,1.17135,1.17599,1.17041,1.17295,34944,0,0,base,0.28673835125448127
2021-04-01,1.17282,1.178,1.17128,1.17769,36051,0,0,decisive,0.724702380952388
2021-04-02,1.17794,1.17866,1.17491,1.17597,21559,0,0,decisive,0.5253333333333207
2021-04-05,1.17549,1.18195,1.17378,1.18122,23402,0,0,decisive,0.7013463892288868
2021-04-06,1.1809,1.18776,1.17954,1.18742,34073,0,0,decisive,0.7931873479318666
2021-04-07,1.18717,1.19147,1.18609,1.18699,40714,0,0,base,0.033457249070645165
2021-04-08,1.18647,1.19274,1.18607,1.19159,34548,0,0,decisive,0.7676161919040553
2021-04-09,1.19137,1.19201,1.18672,1.19009,38964,0,0,base,0.24196597353496102
2021-04-12,1.18792,1.1919,1.18712,1.19102,37314,0,0,decisive,0.6485355648535306
2021-04-13,1.19085,1.19558,1.18781,1.19488,43481,0,0,decisive,0.5186615186615122
2021-04-14,1.19457,1.19874,1.19455,1.19805,38392,0,0,explosive,0.8305489260143721
2021-04-15,1.19772,1.19934,1.1956,1.19659,39472,0,0,base,0.30213903743310966
2021-04-16,1.19618,1.19946,1.19504,1.19811,35229,0,0,base,0.43665158371041735
2021-04-19,1.19733,1.20479,1.19426,1.20354,41264,0,0,decisive,0.5897435897435984
2021-04-20,1.20351,1.20798,1.20224,1.20357,42282,0,0,base,0.010452961672464837
2021-04-21,1.20307,1.20437,1.19985,1.20345,35790,0,0,base,0.08407079646014091
2021-04-22,1.20296,1.20694,1.19935,1.20156,42003,0,0,base,0.1844532279314981
2021-04-23,1.20078,1.20999,1.20078,1.20974,34295,0,0,explosive,0.9728555917481148
2021-04-26,1.2091,1.21169,1.20612,1.20917,33772,0,0,base,0.01256732495511963
2021-04-27,1.20859,1.20927,1.20567,1.20909,32078,0,0,base,0.13888888888887174
2021-04-28,1.20892,1.21347,1.20562,1.21235,41374,0,0,base,0.4369426751592338
2021-04-29,1.21221,1.21498,1.21022,1.21206,38111,0,0,base,0.031512605042037484
2021-04-30,1.21127,1.21265,1.20166,1.20204,38535,0,0,explosive,0.839854413102823
2021-05-03,1.20263,1.20761,1.20131,1.20623,32553,0,1,decisive,0.5714285714285463
2021-05-04,1.20607,1.20637,1.19991,1.20153,40140,0,1,decisive,0.7027863777089863
2021-05-05,1.20084,1.20268,1.1986,1.2004,34578,0,1,base,0.10784313725490463
2021-05-06,1.20042,1.20717,1.19931,1.20631,35401,0,1,decisive,0.7493638676844742
2021-05-07,1.20585,1.21714,1.20528,1.21618,45415,0,1,explosive,0.8709949409780584
2021-05-10,1.21651,1.21782,1.21279,1.21279,42141,0,1,decisive,0.7395626242544817
2021-05-11,1.21269,1.21815,1.21231,1.21482,50372,0,1,base,0.36472602739725013
2021-05-12,1.21454,1.2152,1.20656,1.20728,59998,0,1,explosive,0.8402777777777848
2021-05-13,1.20659,1.21061,1.20514,1.20794,55430,0,1,base,0.2468007312614252
2021-05-14,1.20779,1.21477,1.20709,1.21442,49870,0,1,explosive,0.8632812500000279
2021-05-17,1.21264,1.21688,1.21261,1.21519,40249,0,1,decisive,0.597189695550364
2021-05-18,1.21472,1.22338,1.21472,1.22227,41021,0,1,explosive,0.8718244803695198
2021-05-19,1.2218,1.22451,1.21599,1.21755,55724,0,1,base,0.4988262910798176
2021-05-20,1.21699,1.2229,1.21689,1.22258,43395,0,1,explosive,0.9301164725457435
2021-05-21,1.22229,1.22398,1.21607,1.21805,44172,0,1,decisive,0.5360303413400729
2021-05-24,1.21763,1.22299,1.21722,1.22157,37248,0,1,decisive,0.6828422876949772
2021-05-25,1.22108,1.22664,1.22108,1.22491,42907,0,1,decisive,0.6888489208633082
2021-05-26,1.22467,1.22629,1.21819,1.21923,39181,0,1,decisive,0.6716049382715916
2021-05-27,1.21878,1.22149,1.21752,1.21931,41932,0,1,base,0.13350125944582256
2021-05-28,1.21911,1.22048,1.21327,1.21894,41353,0,1,base,0.02357836338418931
2021-05-31,1.21876,1.22314,1.21834,1.22255,24631,0,1,decisive,0.789583333333339
2021-06-01,1.22237,1.22544,1.22116,1.22119,36810,0,1,base,0.2757009345794257
2021-06-02,1.22132,1.22265,1.21642,1.22097,37153,0,1,base,0.05617977528087525
2021-06-03,1.22069,1.22142,1.21183,1.21279,39264,0,1,explosive,0.8237747653806078
2021-06-04,1.21254,1.21857,1.21039,1.2166,41993,0,1,base,0.4963325183374114
2021-06-07,1.216,1.22018,1.2145,1.21904,29384,0,1,decisive,0.5352112676056096
2021-06-08,1.2189,1.21941,1.21643,1.21727,34979,0,1,decisive,0.5469798657717814
2021-06-09,1.21722,1.2218,1.21711,1.2179,27168,0,1,base,0.14498933901919017
2021-06-10,1.21782,1.21947,1.21435,1.21762,39467,0,1,base,0.039062499999995594
2021-06-11,1.21729,1.2193,1.20926,1.21061,32646,0,1,decisive,0.6653386454183253
2021-06-14,1.21039,1.21305,1.20942,1.21186,29236,0,1,base,0.4049586776859095
2021-06-15,1.21146,1.21474,1.21013,1.21263,32580,0,1,base,0.2537960954447103
2021-06-16,1.21233,1.21347,1.19953,1.1997,45431,0,1,explosive,0.9060258249641221
2021-06-17,1.19944,1.20063,1.1892,1.19067,57762,0,1,decisive,0.767279090113747
2021-06-18,1.1905,1.1925,1.18474,1.18594,59446,0,1,decisive,0.587628865979369
2021-06-21,1.18573,1.19212,1.18477,1.19184,55032,0,1,explosive,0.8312925170068145
2021-06-22,1.19159,1.19525,1.1881,1.19412,47799,0,1,base,0.3538461538461744
2021-06-23,1.1939,1.19699,1.19114,1.19277,42663,0,1,base,0.19316239316237105
2021-06-24,1.19238,1.19563,1.19178,1.19314,42510,0,1,base,0.19740259740262647
2021-06-25,1.19305,1.19752,1.19263,1.1937,38975,0,1,base,0.13292433537833556
2021-06-28,1.19303,1.19446,1.19024,1.19228,40111,0,1,base,0.17772511848341432
2021-06-29,1.19231,1.19297,1.18777,1.18972,40042,0,1,base,0.49807692307688917
2021-06-30,1.18955,1.19089,1.18451,1.18599,45362,0,1,decisive,0.5579937304075201
2021-07-01,1.18539,1.18842,1.18374,1.18493,44375,0,1,base,0.09829059829057761
2021-07-02,1.18464,1.18742,1.18072,1.18644,46401,0,1,base,0.2686567164179169
2021-07-05,1.18593,1.18805,1.18513,1.18612,28612,0,1,base,0.06506849315073024
2021-07-06,1.18583,1.18951,1.18073,1.18219,46851,0,1,base,0.41457858769930084
2021-07-07,1.18236,1.18359,1.17817,1.17913,46063,0,1,decisive,0.5959409594096085
2021-07-08,1.17903,1.18678,1.17835,1.18451,56724,0,1,decisive,0.6500593119810166
2021-07-09,1.18407,1.1881,1.18249,1.18772,44034,0,1,decisive,0.6506238859180433
2021-07-12,1.18659,1.18802,1.18362,1.18605,38328,0,1,base,0.12272727272726423
2021-07-13,1.18586,1.18752,1.17721,1.17766,44458,0,1,decisive,0.7953443258971997
2021-07-14,1.17732,1.18388,1.17719,1.18374,44712,0,1,explosive,0.9596412556053828
2021-07-15,1.18356,1.18506,1.17962,1.18114,48277,0,1,base,0.444852941176437
2021-07-16,1.1806,1.18223,1.17922,1.18056,42211,0,1,base,0.013289036544863977
2021-07-19,1.18053,1.18245,1.17638,1.18,54743,0,1,base,0.08731466227349913
2021-07-20,1.17956,1.18025,1.17556,1.17809,53893,0,1,base,0.3134328358208602
2021-07-21,1.17784,1.18048,1.1752,1.17935,43916,0,1,base,0.28598484848483224
2021-07-22,1.17883,1.18304,1.17573,1.177,48914,0,1,base,0.2503419972640165
2021-07-23,1.17653,1.17864,1.17544,1.1769,36364,0,1,base,0.11562499999999891
2021-07-26,1.17672,1.18172,1.17633,1.18024,40286,0,1,decisive,0.6530612244897892
2021-07-27,1.1803,1.18411,1.177,1.18155,45059,0,1,base,0.1758087201125463
2021-07-28,1.18132,1.18496,1.17722,1.18436,50462,0,1,base,0.39276485788115273
2021-07-29,1.18427,1.18928,1.18397,1.18853,40347,0,1,explosive,0.8022598870056896
2021-07-30,1.18846,1.19087,1.18515,1.1873,42629,0,1,base,0.2027972027972055
2021-08-02,1.18617,1.18968,1.18524,1.1872,36584,0,1,base,0.23198198198200146
2021-08-03,1.18679,1.18933,1.18536,1.18637,37065,0,1,base,0.10579345088163322
2021-08-04,1.18604,1.18996,1.18328,1.18376,37168,0,1,base,0.34131736526948037
2021-08-05,1.18358,1.18573,1.18281,1.18308,37179,0,1,base,0.17123287671238396
2021-08-06,1.18304,1.18354,1.17542,1.17612,36311,0,1,explosive,0.8522167487684642
2021-08-09,1.17492,1.17689,1.17349,1.17355,37343,0,1,base,0.4029411764705421
2021-08-10,1.1724,1.17429,1.17099,1.17203,30732,0,1,base,0.11212121212127105
2021-08-11,1.17181,1.17541,1.1706,1.17404,35057,0,1,base,0.4636174636174559
2021-08-12,1.17362,1.17482,1.17237,1.17339,27426,0,1,base,0.09387755102047697
2021-08-13,1.17307,1.18047,1.17293,1.17959,27608,0,1,explosive,0.8647214854111357
2021-08-16,1.17944,1.1801,1.17674,1.17763,72451,0,0,decisive,0.538690476190498
2021-08-17,1.17744,1.17845,1.17082,1.17098,101299,0,0,explosive,0.8466579292267511
2021-08-18,1.17086,1.17427,1.16938,1.17107,97644,0,0,base,0.042944785276083926
2021-08-19,1.17102,1.17156,1.16659,1.16776,116339,0,0,decisive,0.6559356136821114
2021-08-20,1.16763,1.17046,1.16639,1.16996,87527,0,0,decisive,0.5724815724816106
2021-08-23,1.1694,1.17504,1.169,1.17445,83114,0,0,explosive,0.8360927152317816
2021-08-24,1.17435,1.17652,1.17272,1.17576,71382,0,0,base,0.37105263157892154
2021-08-25,1.17546,1.17746,1.17262,1.17725,76779,0,0,base,0.3698347107437964
2021-08-26,1.17686,1.1779,1.1746,1.17519,85093,0,0,decisive,0.5060606060606461
2021-08-27,1.1752,1.18024,1.17351,1.17958,105718,0,0,decisive,0.650817236255589
2021-08-30,1.1793,1.18099,1.17828,1.17968,59462,0,0,base,0.14022140221403998
2021-08-31,1.17954,1.18451,1.1795,1.1809,100822,0,0,base,0.2714570858283511
2021-09-01,1.18082,1.18573,1.17937,1.18389,88316,0,0,base,0.4827044025157494
2021-09-02,1.18399,1.18761,1.18344,1.18758,46349,0,0,explosive,0.8609112709832076
2021-09-03,1.18749,1.19092,1.18658,1.18773,102932,0,0,base,0.05529953917051092
2021-09-06,1.18757,1.18864,1.18558,1.18687,39611,0,0,base,0.22875816993462725
2021-09-07,1.18682,1.18853,1.18374,1.18497,72489,0,0,base,0.3862212943632316
2021-09-08,1.18442,1.18513,1.18088,1.18151,53515,0,0,decisive,0.6847058823529196
2021-09-09,1.18185,1.18412,1.18051,1.18232,89068,0,0,base,0.13019390581716225
2021-09-10,1.18246,1.18511,1.18094,1.18109,81239,0,0,base,0.3285371702638108
2021-09-13,1.1814,1.18171,1.17702,1.18105,70392,0,0,base,0.07462686567165593
2021-09-14,1.18092,1.18458,1.18001,1.18045,83264,0,0,base,0.10284463894966614
2021-09-15,1.18014,1.18319,1.17991,1.18155,81276,0,0,base,0.4298780487805351
2021-09-16,1.18152,1.18207,1.17505,1.17686,83366,0,0,decisive,0.6638176638176452
2021-09-17,1.17646,1.17889,1.17246,1.17259,63651,0,0,decisive,0.6018662519440247
2021-09-20,1.17293,1.17365,1.17001,1.17278,72643,0,0,base,0.04120879120881618
2021-09-21,1.1725,1.17487,1.17149,1.17253,84124,0,0,base,0.008875739644962445
2021-09-22,1.17236,1.17556,1.16846,1.16899,119232,0,0,base,0.4746478873239648
2021-09-23,1.1688,1.17502,1.16836,1.17395,91647,0,0,decisive,0.7732732732732844
2021-09-24,1.17385,1.17476,1.17007,1.1721,68439,0,0,base,0.3731343283582323
2021-09-27,1.17166,1.17252,1.16847,1.1696,81113,0,0,decisive,0.5086419753086161
2021-09-28,1.16958,1.17032,1.16681,1.16835,101563,0,0,base,0.3504273504273564
2021-09-29,1.16829,1.16902,1.15893,1.15962,102891,0,0,explosive,0.8592666005946495
2021-09-30,1.15948,1.16098,1.15626,1.15755,110602,0,0,base,0.40889830508475733
2021-10-01,1.15778,1.16074,1.1563,1.15929,106649,0,0,base,0.3400900900900677
2021-10-04,1.15945,1.16401,1.15877,1.16195,87449,0,0,base,0.4770992366412193
2021-10-05,1.16173,1.16219,1.15807,1.15975,73867,0,0,base,0.48058252427179887
2021-10-06,1.15973,1.16006,1.15294,1.15574,97580,0,0,decisive,0.5603932584269564
2021-10-07,1.1556,1.15721,1.15476,1.15534,73453,0,0,base,0.10612244897955929
2021-10-08,1.15508,1.15861,1.15414,1.15743,84004,0,0,decisive,0.5257270693512004
2021-10-11,1.1569,1.15868,1.15493,1.15542,50664,0,0,base,0.3946666666667145
2021-10-12,1.15528,1.15703,1.15245,1.15305,50912,0,0,base,0.48689956331881273
2021-10-13,1.15263,1.15974,1.15261,1.15952,58625,0,0,explosive,0.9663394109396893
2021-10-14,1.15921,1.16242,1.1584,1.15973,49060,0,0,base,0.12935323383081224
2021-10-15,1.15947,1.16188,1.15882,1.15985,51988,0,0,base,0.12418300653596052
2021-10-18,1.15981,1.16225,1.15717,1.16113,126548,0,0,base,0.25984251968503835
2021-10-19,1.16112,1.16694,1.16084,1.16325,129347,0,0,base,0.34918032786884706
2021-10-20,1.16316,1.16585,1.16167,1.16502,126722,0,0,base,0.4449760765550097
2021-10-21,1.16498,1.16673,1.16197,1.16229,76587,0,0,decisive,0.5651260504201269
2021-10-22,1.16217,1.16558,1.16212,1.16441,85868,0,0,decisive,0.6473988439306381
2021-10-25,1.16394,1.16652,1.15906,1.16102,88622,0,0,base,0.3914209115281535
2021-10-26,1.16085,1.16258,1.15849,1.15974,72794,0,0,base,0.2713936430317761
2021-10-27,1.15943,1.16262,1.15848,1.16031,100750,0,0,base,0.21256038647342632
2021-10-28,1.16024,1.1692,1.1582,1.16847,134593,0,0,decisive,0.7481818181818063
2021-10-29,1.16789,1.16903,1.15351,1.15623,113431,0,0,decisive,0.7512886597938158
2021-11-01,1.15617,1.16091,1.1546,1.16072,84065,0,0,decisive,0.7210776545166445
2021-11-02,1.16019,1.16134,1.15751,1.1579,80507,0,0,decisive,0.5979112271540797
2021-11-03,1.1576,1.16163,1.15622,1.16112,103492,0,0,decisive,0.6506469500924257
2021-11-04,1.1609,1.16165,1.15281,1.1554,85014,0,0,decisive,0.6221719457013516
2021-11-05,1.15514,1.15733,1.15133,1.15664,89973,0,0,base,0.24999999999997224
2021-11-08,1.15613,1.1595,1.15504,1.15871,64890,0,0,decisive,0.578475336322838
2021-11-09,1.15834,1.16088,1.15697,1.15946,86689,0,0,base,0.2864450127877367
2021-11-10,1.15912,1.15953,1.14762,1.1477,119311,0,0,explosive,0.9588581024349383
2021-11-11,1.14765,1.14877,1.14431,1.14491,67375,0,0,decisive,0.6143497757847275
2021-11-12,1.1445,1.14621,1.14329,1.14434,67772,0,0,base,0.054794520547999374
2021-11-15,1.1444,1.1464,1.13563,1.13688,58863,0,0,decisive,0.6982358402971287
2021-11-16,1.13683,1.13858,1.13091,1.13185,79202,0,0,decisive,0.6492829204693723
2021-11-17,1.13206,1.13321,1.12635,1.13226,73200,0,0,base,0.029154518950433733
2021-11-18,1.13203,1.13741,1.13138,1.13731,63047,0,0,explosive,0.8756218905472586
2021-11-19,1.13716,1.13728,1.125,1.12832,99147,0,0,decisive,0.7198697068403835
2021-11-22,1.1282,1.12904,1.12306,1.12364,105515,0,0,decisive,0.7625418060200746
2021-11-23,1.12361,1.1275,1.1226,1.12491,100810,0,0,base,0.26530612244900087
2021-11-24,1.12464,1.12552,1.11859,1.11987,107568,0,0,decisive,0.6883116883117016
2021-11-25,1.11969,1.12297,1.11963,1.12059,53324,0,0,base,0.269461077844272
2021-11-26,1.12059,1.1332,1.12049,1.13145,145587,0,0,explosive,0.8544453186467421
2021-11-29,1.13064,1.13126,1.12582,1.12925,101130,0,0,base,0.2555147058823586
2021-11-30,1.12858,1.13829,1.12347,1.13398,158262,0,0,base,0.36437246963563097
2021-12-01,1.13343,1.13597,1.13025,1.13194,124685,0,0,base,0.26048951048951136
2021-12-02,1.13189,1.13477,1.12952,1.13,99402,0,0,base,0.36000000000003385
2021-12-03,1.12997,1.13333,1.12663,1.13088,123432,0,0,base,0.13582089552241763
2021-12-06,1.13038,1.13118,1.12664,1.12844,75125,0,0,base,0.4273127753303603
2021-12-07,1.1282,1.12983,1.12275,1.12689,81048,0,0,base,0.18502824858759168
2021-12-08,1.12664,1.13547,1.12615,1.13442,94781,0,0,explosive,0.8347639484978436
2021-12-09,1.13419,1.13455,1.12783,1.12925,72106,0,0,decisive,0.7351190476190571
2021-12-10,1.12899,1.13241,1.1265,1.13166,77632,0,0,base,0.4517766497462328
2021-12-13,1.13099,1.13194,1.12602,1.12866,59667,0,0,base,0.3935810810810765
2021-12-14,1.12827,1.13237,1.12538,1.12566,71843,0,0,base,0.37339055793991155
2021-12-15,1.12559,1.12993,1.12214,1.12935,96174,0,0,base,0.48267008985877996
2021-12-16,1.12869,1.13604,1.12811,1.13318,88414,0,0,decisive,0.5662042875157767
2021-12-17,1.13265,1.1349,1.12351,1.12374,74681,0,0,decisive,0.7822651448639126
2021-12-20,1.12359,1.13038,1.12347,1.12771,77257,0,0,decisive,0.5962373371924629
2021-12-21,1.12774,1.13026,1.12608,1.1281,65997,0,0,base,0.08612440191390712
2021-12-22,1.12861,1.13423,1.12643,1.13283,66538,0,0,decisive,0.5410256410256534
2021-12-23,1.1322,1.13422,1.129,1.13279,60069,0,0,base,0.11302681992334639
2021-12-24,1.13224,1.13436,1.13064,1.131,70055,0,0,base,0.33333333333331344
2021-12-27,1.13181,1.13346,1.1303,1.13263,39879,0,0,base,0.25949367088610353
2021-12-28,1.1322,1.13332,1.12896,1.13089,45786,0,0,base,0.3004587155963536
2021-12-29,1.13078,1.13689,1.12738,1.13476,65034,0,0,base,0.4185068349106344
2021-12-30,1.13442,1.13598,1.12984,1.13245,56470,0,0,base,0.3208469055374619
2021-12-31,1.13208,1.13863,1.13033,1.13847,54994,0,0,decisive,0.7698795180723057
2022-01-03,1.13618,1.13662,1.12797,1.12978,66395,0,0,decisive,0.7398843930635753
2022-01-04,1.12937,1.13224,1.12724,1.12862,81136,0,0,base,0.15000000000000888
2022-01-05,1.1284,1.13465,1.1277,1.1313,75139,0,0,base,0.417266187050345
2022-01-06,1.1311,1.13319,1.12845,1.12986,80037,0,0,base,0.2616033755274086
2022-01-07,1.12959,1.13648,1.12901,1.13594,71942,0,0,explosive,0.8500669344042798
2022-01-10,1.13554,1.13603,1.1285,1.13296,82846,0,0,base,0.342629482071715
2022-01-11,1.1324,1.13754,1.13128,1.13691,72166,0,0,decisive,0.720447284345058
2022-01-12,1.13654,1.14528,1.13546,1.14403,99491,0,0,decisive,0.7627291242362396
2022-01-13,1.14403,1.14817,1.14358,1.14548,107052,0,0,base,0.3159041394335494
2022-01-14,1.1455,1.14828,1.13984,1.14163,120212,0,0,base,0.4585308056872084
2022-01-17,1.14124,1.14345,1.13918,1.14053,68995,0,0,base,0.1662763466042129
2022-01-18,1.1407,1.14216,1.13146,1.13277,145019,0,0,decisive,0.7411214953270915
2022-01-19,1.13236,1.13571,1.13189,1.13435,120483,0,0,decisive,0.5209424083769556
2022-01-20,1.13421,1.1369,1.13031,1.131,121695,0,0,base,0.4871016691957342
2022-01-21,1.13104,1.13599,1.13009,1.13421,119071,0,0,decisive,0.5372881355932011
2022-01-24,1.13394,1.13451,1.12903,1.13254,153360,0,0,base,0.2554744525547197
2022-01-25,1.13211,1.13286,1.12632,1.13027,131994,0,0,base,0.2813455657492117
2022-01-26,1.12993,1.13107,1.12355,1.12423,159083,0,0,decisive,0.7579787234042633
2022-01-27,1.12408,1.12434,1.11313,1.11437,167593,0,0,explosive,0.866190900981261
2022-01-28,1.11452,1.11736,1.11214,1.11476,157893,0,0,base,0.045977011494256294
2022-01-31,1.11449,1.12478,1.1138,1.12334,146853,0,0,explosive,0.8060109289617516
2022-02-01,1.12322,1.12789,1.12208,1.1273,143033,0,0,decisive,0.7022375215145948
2022-02-02,1.12692,1.133,1.12665,1.13054,111460,0,0,decisive,0.5700787401575015
2022-02-03,1.13041,1.14514,1.12669,1.14392,195434,0,0,decisive,0.732249322493229
2022-02-04,1.14331,1.14837,1.14116,1.1452,177877,0,0,base,0.26213592233009203
2022-02-07,1.14577,1.14611,1.14151,1.14394,99836,0,0,base,0.39782608695652677
2022-02-08,1.14371,1.14488,1.13963,1.14171,59747,0,0,base,0.380952380952383
2022-02-09,1.1414,1.14478,1.14025,1.14233,50347,0,0,base,0.20529801324505811
2022-02-10,1.14208,1.14949,1.13748,1.14289,74280,0,0,base,0.06744379683596896
2022-02-11,1.14277,1.14298,1.13296,1.13475,83371,0,0,explosive,0.800399201596809
2022-02-14,1.1338,1.13692,1.12798,1.13077,170345,0,0,base,0.3389261744966313
2022-02-15,1.13024,1.13682,1.13008,1.13594,130384,0,0,explosive,0.8456973293768643
2022-02-16,1.13566,1.13958,1.13449,1.13732,122849,0,0,base,0.3261296660118279
2022-02-17,1.13741,1.13861,1.13232,1.13616,172650,0,0,base,0.1987281399046092
2022-02-18,1.13627,1.13772,1.13143,1.13231,125923,0,0,decisive,0.6295707472177874
2022-02-21,1.13228,1.13905,1.13067,1.13106,101124,0,0,base,0.1455847255369956
2022-02-22,1.13091,1.13668,1.12879,1.13261,172658,0,0,base,0.21546261089985083
2022-02-23,1.13266,1.1359,1.13011,1.13033,103484,0,0,base,0.4024179620034471
2022-02-24,1.13047,1.13088,1.11062,1.11929,356390,0,0,decisive,0.5518262586377146
2022-02-25,1.11926,1.12741,1.11659,1.12722,216645,0,0,decisive,0.7356746765249678
2022-02-28,1.11431,1.12465,1.11422,1.12195,272248,0,0,decisive,0.7325023969319401
2022-03-01,1.12188,1.12331,1.10896,1.11236,219639,0,0,decisive,0.6634146341463356
2022-03-02,1.11196,1.11437,1.10574,1.1124,246117,0,0,base,0.050984936268828385
2022-03-03,1.11149,1.11217,1.10334,1.10662,164330,0,0,decisive,0.551528878822207
2022-03-04,1.10647,1.1068,1.08855,1.0931,235315,0,0,decisive,0.7326027397260291
2022-03-07,1.09234,1.09326,1.0806,1.08523,323240,0,0,decisive,0.5616113744076012
2022-03-08,1.08522,1.09583,1.08487,1.09023,363136,0,0,base,0.45711678832116076
2022-03-09,1.08953,1.10952,1.08899,1.10732,263290,0,0,explosive,0.8665367754505521
2022-03-10,1.10685,1.11213,1.09762,1.09876,307209,0,0,decisive,0.5575465196416208
2022-03-11,1.09867,1.10434,1.09019,1.09142,274846,0,0,decisive,0.5123674911660724
2022-03-14,1.09228,1.09938,1.09003,1.09393,218124,0,0,base,0.1764705882353109
2022-03-15,1.09402,1.10201,1.09254,1.09459,254701,0,1,base,0.0601900739176312
2022-03-16,1.09524,1.10467,1.09476,1.10365,290136,0,1,explosive,0.8486377396569078
2022-03-17,1.10332,1.11374,1.10071,1.10909,176751,0,1,base,0.4428242517267756
2022-03-18,1.10907,1.11186,1.1003,1.10497,194193,0,1,base,0.3546712802768155
2022-03-21,1.10569,1.10702,1.10101,1.10163,164178,0,1,decisive,0.675540765391024
2022-03-22,1.10139,1.10457,1.09608,1.10296,210950,0,1,base,0.18492343934038036
2022-03-23,1.1026,1.10439,1.09639,1.10092,176995,0,1,base,0.21000000000001554
2022-03-24,1.10077,1.10137,1.09656,1.09976,188476,0,1,base,0.20997920997920153
