<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.07.18	00:00:00	1.12390	1.12563	1.12347	1.12517	10135	0	1
2023.07.18	08:00:00	1.12518	1.12758	1.12231	1.12396	27895	0	1
2023.07.18	16:00:00	1.12396	1.12459	1.12091	1.12282	25162	0	1
2023.07.19	00:00:00	1.12287	1.12328	1.12162	1.12216	10013	0	1
2023.07.19	08:00:00	1.12216	1.12402	1.11960	1.12170	27450	0	1
2023.07.19	16:00:00	1.12171	1.12245	1.11743	1.12021	22427	0	1
2023.07.20	00:00:00	1.12002	1.12289	1.11945	1.12215	11431	0	1
2023.07.20	08:00:00	1.12212	1.12232	1.11772	1.11827	24334	0	1
2023.07.20	16:00:00	1.11825	1.11885	1.11184	1.11297	21833	0	1
2023.07.21	00:00:00	1.11319	1.11416	1.11297	1.11394	9804	0	1
2023.07.21	08:00:00	1.11395	1.11448	1.11170	1.11282	24196	0	1
2023.07.21	16:00:00	1.11283	1.11379	1.11079	1.11257	17119	0	1
2023.07.24	00:00:00	1.11244	1.11329	1.11169	1.11201	9527	0	0
2023.07.24	08:00:00	1.11201	1.11469	1.10656	1.10878	26778	0	1
2023.07.24	16:00:00	1.10876	1.11041	1.10602	1.10641	21211	0	1
2023.07.25	00:00:00	1.10640	1.10815	1.10597	1.10703	9708	0	1
2023.07.25	08:00:00	1.10703	1.10868	1.10388	1.10486	20795	0	1
2023.07.25	16:00:00	1.10486	1.10551	1.10209	1.10542	17062	0	1
2023.07.26	00:00:00	1.10530	1.10568	1.10377	1.10481	9493	0	1
2023.07.26	08:00:00	1.10479	1.10861	1.10475	1.10681	21700	0	1
2023.07.26	16:00:00	1.10681	1.11067	1.10558	1.10870	33565	0	1
2023.07.27	00:00:00	1.10808	1.11178	1.10767	1.10961	10502	0	1
2023.07.27	08:00:00	1.10961	1.11496	1.10478	1.10591	29664	0	1
2023.07.27	16:00:00	1.10591	1.10652	1.09657	1.09755	37335	0	1
2023.07.28	00:00:00	1.09766	1.09881	1.09597	1.09729	18867	0	1
2023.07.28	08:00:00	1.09727	1.10330	1.09434	1.10093	33890	0	1
2023.07.28	16:00:00	1.10091	1.10474	1.09930	1.10166	23749	0	1
2023.07.31	00:00:00	1.10184	1.10282	1.10057	1.10059	10742	0	1
2023.07.31	08:00:00	1.10058	1.10401	1.10053	1.10282	22382	0	1
2023.07.31	16:00:00	1.10282	1.10457	1.09934	1.09967	20032	0	1
2023.08.01	00:00:00	1.09946	1.10030	1.09805	1.09901	8193	0	1
2023.08.01	08:00:00	1.09900	1.10003	1.09523	1.09563	22135	0	1
2023.08.01	16:00:00	1.09564	1.09891	1.09559	1.09840	19342	0	1
2023.08.02	00:00:00	1.09816	1.10192	1.09801	1.09891	14347	0	1
2023.08.02	08:00:00	1.09891	1.10005	1.09575	1.09597	28482	0	1
2023.08.02	16:00:00	1.09597	1.09677	1.09180	1.09378	23054	0	1
2023.08.03	00:00:00	1.09381	1.09491	1.09224	1.09233	9783	0	1
2023.08.03	08:00:00	1.09232	1.09560	1.09124	1.09380	31901	0	1
2023.08.03	16:00:00	1.09380	1.09627	1.09154	1.09478	22390	0	1
2023.08.04	00:00:00	1.09420	1.09614	1.09403	1.09503	11230	0	1
2023.08.04	08:00:00	1.09504	1.09978	1.09350	1.09895	24885	0	1
2023.08.04	16:00:00	1.09889	1.10418	1.09863	1.10110	26466	0	1
2023.08.07	00:00:00	1.10131	1.10160	1.09918	1.09964	8039	0	1
2023.08.07	08:00:00	1.09964	1.09973	1.09654	1.09956	18006	0	1
2023.08.07	16:00:00	1.09957	1.10117	1.09857	1.10020	15301	0	1
2023.08.08	00:00:00	1.10025	1.10054	1.09764	1.09921	9110	0	1
2023.08.08	08:00:00	1.09921	1.10111	1.09347	1.09430	24916	0	1
2023.08.08	16:00:00	1.09430	1.09619	1.09291	1.09559	17642	0	1
2023.08.09	00:00:00	1.09542	1.09707	1.09517	1.09665	8117	0	1
2023.08.09	08:00:00	1.09667	1.09887	1.09621	1.09815	20721	0	1
2023.08.09	16:00:00	1.09815	1.09952	1.09712	1.09735	18403	0	1
2023.08.10	00:00:00	1.09740	1.09880	1.09672	1.09792	7109	0	1
2023.08.10	08:00:00	1.09792	1.10647	1.09786	1.10421	23108	0	1
2023.08.10	16:00:00	1.10418	1.10456	1.09763	1.09790	31266	0	1
2023.08.11	00:00:00	1.09825	1.09978	1.09780	1.09852	7577	0	1
2023.08.11	08:00:00	1.09852	1.10049	1.09658	1.09683	23154	0	1
2023.08.11	16:00:00	1.09683	1.09834	1.09427	1.09477	23991	0	1
2023.08.14	00:00:00	1.09518	1.09521	1.09289	1.09355	9485	0	1
2023.08.14	08:00:00	1.09356	1.09601	1.09020	1.09057	23029	0	1
2023.08.14	16:00:00	1.09057	1.09360	1.08746	1.09057	21998	0	1
2023.08.15	00:00:00	1.09077	1.09175	1.09004	1.09102	9594	0	1
2023.08.15	08:00:00	1.09102	1.09447	1.08962	1.09219	31567	0	1
2023.08.15	16:00:00	1.09219	1.09524	1.08989	1.09032	26383	0	1
2023.08.16	00:00:00	1.09056	1.09135	1.08990	1.09134	8948	0	1
2023.08.16	08:00:00	1.09134	1.09345	1.09020	1.09021	23529	0	1
2023.08.16	16:00:00	1.09021	1.09233	1.08711	1.08792	26393	0	1
2023.08.17	00:00:00	1.08768	1.08827	1.08613	1.08683	10497	0	1
2023.08.17	08:00:00	1.08683	1.09180	1.08626	1.09065	27453	0	1
2023.08.17	16:00:00	1.09063	1.09177	1.08562	1.08712	26031	0	1
2023.08.18	00:00:00	1.08687	1.08939	1.08665	1.08824	10797	0	1
2023.08.18	08:00:00	1.08825	1.08872	1.08447	1.08554	23598	0	1
2023.08.18	16:00:00	1.08553	1.08813	1.08530	1.08725	21590	0	1
2023.08.21	00:00:00	1.08718	1.08841	1.08694	1.08811	7853	0	1
2023.08.21	08:00:00	1.08811	1.09136	1.08723	1.08982	23143	0	1
2023.08.21	16:00:00	1.08982	1.09040	1.08750	1.08950	19806	0	1
2023.08.22	00:00:00	1.08922	1.09168	1.08911	1.09090	8814	0	1
2023.08.22	08:00:00	1.09090	1.09302	1.08648	1.08661	22771	0	1
2023.08.22	16:00:00	1.08661	1.08712	1.08328	1.08473	19640	0	1
2023.08.23	00:00:00	1.08454	1.08606	1.08431	1.08606	7727	0	1
2023.08.23	08:00:00	1.08605	1.08714	1.08022	1.08042	26379	0	1
2023.08.23	16:00:00	1.08042	1.08701	1.08034	1.08634	23817	0	1
2023.08.24	00:00:00	1.08648	1.08751	1.08583	1.08697	9330	0	1
2023.08.24	08:00:00	1.08697	1.08766	1.08141	1.08207	23579	0	1
2023.08.24	16:00:00	1.08208	1.08487	1.08051	1.08108	22224	0	1
2023.08.25	00:00:00	1.08086	1.08153	1.07763	1.07825	8874	0	1
2023.08.25	08:00:00	1.07824	1.08167	1.07658	1.08127	22261	0	1
2023.08.25	16:00:00	1.08127	1.08416	1.07659	1.07939	31198	0	1
2023.08.28	00:00:00	1.07959	1.08111	1.07929	1.08076	9528	0	1
2023.08.28	08:00:00	1.08077	1.08218	1.07993	1.08101	17454	0	1
2023.08.28	16:00:00	1.08101	1.08201	1.07986	1.08186	17798	0	1
2023.08.29	00:00:00	1.08156	1.08383	1.08120	1.08241	7470	0	1
2023.08.29	08:00:00	1.08241	1.08296	1.07860	1.07924	21796	0	1
2023.08.29	16:00:00	1.07923	1.08919	1.07818	1.08804	30502	0	1
2023.08.30	00:00:00	1.08740	1.08848	1.08605	1.08606	9501	0	1
2023.08.30	08:00:00	1.08605	1.09256	1.08549	1.09212	26672	0	1
2023.08.30	16:00:00	1.09212	1.09455	1.09128	1.09229	21970	0	1
2023.08.31	00:00:00	1.09206	1.09395	1.09183	1.09185	7681	0	1
2023.08.31	08:00:00	1.09184	1.09245	1.08572	1.08744	25865	0	1
2023.08.31	16:00:00	1.08743	1.08744	1.08351	1.08423	22334	0	1
2023.09.01	00:00:00	1.08410	1.08541	1.08362	1.08466	8148	0	1
2023.09.01	08:00:00	1.08465	1.08816	1.08285	1.08639	24557	0	1
2023.09.01	16:00:00	1.08640	1.08809	1.07720	1.07732	29232	0	1
2023.09.04	00:00:00	1.07758	1.07872	1.07715	1.07869	6846	0	1
2023.09.04	08:00:00	1.07869	1.08088	1.07834	1.07973	15166	0	1
2023.09.04	16:00:00	1.07973	1.08053	1.07832	1.07964	12078	0	1
2023.09.05	00:00:00	1.07929	1.07984	1.07807	1.07921	6796	0	1
2023.09.05	08:00:00	1.07921	1.07934	1.07161	1.07439	25760	0	1
2023.09.05	16:00:00	1.07439	1.07485	1.07059	1.07218	20680	0	1
2023.09.06	00:00:00	1.07236	1.07360	1.07130	1.07358	8414	0	1
2023.09.06	08:00:00	1.07358	1.07488	1.07225	1.07369	22542	0	1
2023.09.06	16:00:00	1.07368	1.07402	1.07026	1.07254	22036	0	1
2023.09.07	00:00:00	1.07232	1.07318	1.07179	1.07192	5773	0	1
2023.09.07	08:00:00	1.07191	1.07255	1.06861	1.06934	20751	0	1
2023.09.07	16:00:00	1.06934	1.07097	1.06864	1.06959	17136	0	1
2023.09.08	00:00:00	1.06961	1.07232	1.06943	1.07134	7367	0	1
2023.09.08	08:00:00	1.07133	1.07280	1.06943	1.07023	19494	0	1
2023.09.08	16:00:00	1.07023	1.07436	1.06970	1.07003	16308	0	1
2023.09.11	00:00:00	1.07137	1.07377	1.07075	1.07354	9740	0	1
2023.09.11	08:00:00	1.07354	1.07413	1.07155	1.07275	19092	0	1
2023.09.11	16:00:00	1.07274	1.07593	1.07223	1.07489	14841	0	1
2023.09.12	00:00:00	1.07466	1.07687	1.07375	1.07389	7934	0	1
2023.09.12	08:00:00	1.07389	1.07407	1.07056	1.07073	17836	0	1
2023.09.12	16:00:00	1.07071	1.07646	1.07054	1.07597	15096	0	1
2023.09.13	00:00:00	1.07544	1.07646	1.07445	1.07523	7603	0	1
2023.09.13	08:00:00	1.07523	1.07614	1.07108	1.07477	24340	0	1
2023.09.13	16:00:00	1.07475	1.07559	1.07270	1.07294	21874	0	1
2023.09.14	00:00:00	1.07285	1.07486	1.07283	1.07470	7756	0	1
2023.09.14	08:00:00	1.07469	1.07521	1.06556	1.06771	23408	0	1
2023.09.14	16:00:00	1.06771	1.06973	1.06318	1.06431	26621	0	1
2023.09.15	00:00:00	1.06425	1.06535	1.06332	1.06534	7465	0	1
2023.09.15	08:00:00	1.06534	1.06693	1.06451	1.06504	18315	0	1
2023.09.15	16:00:00	1.06504	1.06876	1.06497	1.06625	18903	0	1
2023.09.18	00:00:00	1.06628	1.06737	1.06611	1.06687	5888	0	1
2023.09.18	08:00:00	1.06687	1.06778	1.06558	1.06569	15520	0	1
2023.09.18	16:00:00	1.06569	1.06987	1.06547	1.06914	15091	0	1
2023.09.19	00:00:00	1.06853	1.06965	1.06786	1.06799	7044	0	1
2023.09.19	08:00:00	1.06800	1.07178	1.06750	1.06994	16518	0	1
2023.09.19	16:00:00	1.06996	1.07013	1.06761	1.06809	15351	0	1
2023.09.20	00:00:00	1.06778	1.06896	1.06774	1.06785	5525	0	1
2023.09.20	08:00:00	1.06784	1.07050	1.06730	1.06979	15584	0	1
2023.09.20	16:00:00	1.06980	1.07366	1.06499	1.06597	30479	0	1
2023.09.21	00:00:00	1.06595	1.06637	1.06161	1.06369	9242	0	5
2023.09.21	08:00:00	1.06370	1.06644	1.06241	1.06419	25084	0	5
2023.09.21	16:00:00	1.06418	1.06728	1.06376	1.06613	22384	0	5
2023.09.22	00:00:00	1.06596	1.06636	1.06407	1.06545	7410	0	5
2023.09.22	08:00:00	1.06545	1.06677	1.06147	1.06553	21659	0	5
2023.09.22	16:00:00	1.06553	1.06714	1.06391	1.06440	16174	0	5
2023.09.25	00:00:00	1.06517	1.06551	1.06429	1.06487	6077	0	5
2023.09.25	08:00:00	1.06487	1.06529	1.06189	1.06219	18501	0	5
2023.09.25	16:00:00	1.06219	1.06242	1.05750	1.05922	18608	0	5
2023.09.26	00:00:00	1.05924	1.05962	1.05783	1.05925	7679	0	5
2023.09.26	08:00:00	1.05924	1.06087	1.05689	1.06054	18757	0	5
2023.09.26	16:00:00	1.06054	1.06063	1.05606	1.05713	19953	0	5
2023.09.27	00:00:00	1.05689	1.05735	1.05557	1.05600	8158	0	5
2023.09.27	08:00:00	1.05600	1.05736	1.05335	1.05461	19689	0	5
2023.09.27	16:00:00	1.05461	1.05486	1.04846	1.05038	26250	0	5
2023.09.28	00:00:00	1.05067	1.05160	1.04960	1.05043	9854	0	5
2023.09.28	08:00:00	1.05043	1.05570	1.04907	1.05182	26110	0	5
2023.09.28	16:00:00	1.05179	1.05785	1.05175	1.05661	26955	0	5
2023.09.29	00:00:00	1.05634	1.05825	1.05578	1.05799	8043	0	5
2023.09.29	08:00:00	1.05799	1.06168	1.05742	1.05996	25158	0	5
2023.09.29	16:00:00	1.05996	1.06072	1.05637	1.05729	28350	0	5
2023.10.02	00:00:00	1.05695	1.05724	1.05574	1.05684	8255	0	5
2023.10.02	08:00:00	1.05682	1.05916	1.05247	1.05291	21903	0	5
2023.10.02	16:00:00	1.05292	1.05323	1.04772	1.04783	25647	0	5
2023.10.03	00:00:00	1.04771	1.04825	1.04593	1.04630	8624	0	5
2023.10.03	08:00:00	1.04630	1.04932	1.04606	1.04659	21325	0	5
2023.10.03	16:00:00	1.04659	1.04854	1.04481	1.04662	30895	0	5
2023.10.04	00:00:00	1.04680	1.04754	1.04569	1.04697	8314	0	5
2023.10.04	08:00:00	1.04698	1.05318	1.04510	1.05250	26241	0	5
2023.10.04	16:00:00	1.05247	1.05256	1.04828	1.05045	26906	0	5
2023.10.05	00:00:00	1.05051	1.05286	1.05018	1.05204	7746	0	5
2023.10.05	08:00:00	1.05204	1.05295	1.04997	1.05145	23112	0	5
2023.10.05	16:00:00	1.05144	1.05515	1.05077	1.05505	26972	0	5
2023.10.06	00:00:00	1.05479	1.05504	1.05378	1.05401	7100	0	5
2023.10.06	08:00:00	1.05401	1.05680	1.04823	1.04960	23694	0	5
2023.10.06	16:00:00	1.04960	1.05997	1.04878	1.05832	33049	0	5
2023.10.09	00:00:00	1.05518	1.05740	1.05478	1.05500	9484	0	5
2023.10.09	08:00:00	1.05504	1.05585	1.05192	1.05330	20811	0	5
2023.10.09	16:00:00	1.05330	1.05719	1.05325	1.05660	19820	0	5
2023.10.10	00:00:00	1.05650	1.05832	1.05606	1.05613	9849	0	5
2023.10.10	08:00:00	1.05613	1.06108	1.05541	1.05931	27130	0	5
2023.10.10	16:00:00	1.05926	1.06194	1.05844	1.06050	24669	0	5
2023.10.11	00:00:00	1.06050	1.06141	1.06010	1.06026	7221	0	5
2023.10.11	08:00:00	1.06026	1.06281	1.05808	1.06141	26338	0	5
2023.10.11	16:00:00	1.06142	1.06344	1.05845	1.06184	24086	0	5
2023.10.12	00:00:00	1.06181	1.06316	1.06155	1.06308	7398	0	5
2023.10.12	08:00:00	1.06308	1.06394	1.05717	1.05816	22433	0	5
2023.10.12	16:00:00	1.05815	1.05861	1.05255	1.05275	29341	0	5
2023.10.13	00:00:00	1.05274	1.05497	1.05272	1.05495	7421	0	5
2023.10.13	08:00:00	1.05496	1.05582	1.05139	1.05376	22762	0	5
2023.10.13	16:00:00	1.05376	1.05410	1.04951	1.05063	24818	0	5
2023.10.16	00:00:00	1.05138	1.05266	1.05060	1.05258	8853	0	5
2023.10.16	08:00:00	1.05258	1.05460	1.05226	1.05416	22304	0	5
2023.10.16	16:00:00	1.05416	1.05624	1.05253	1.05587	18703	0	5
2023.10.17	00:00:00	1.05589	1.05612	1.05454	1.05473	7508	0	5
2023.10.17	08:00:00	1.05473	1.05790	1.05326	1.05470	23235	0	5
2023.10.17	16:00:00	1.05470	1.05947	1.05395	1.05768	24141	0	5
2023.10.18	00:00:00	1.05750	1.05787	1.05604	1.05754	7950	0	5
2023.10.18	08:00:00	1.05753	1.05939	1.05490	1.05567	21790	0	5
2023.10.18	16:00:00	1.05568	1.05638	1.05226	1.05349	26104	0	5
2023.10.19	00:00:00	1.05340	1.05416	1.05303	1.05332	7502	0	5
2023.10.19	08:00:00	1.05333	1.05794	1.05280	1.05761	22529	0	5
2023.10.19	16:00:00	1.05760	1.06162	1.05560	1.05808	39580	0	5
2023.10.20	00:00:00	1.05820	1.05862	1.05683	1.05751	7892	0	5
2023.10.20	08:00:00	1.05751	1.05986	1.05647	1.05838	20754	0	5
2023.10.20	16:00:00	1.05834	1.06034	1.05720	1.05949	23695	0	5
2023.10.23	00:00:00	1.05932	1.05969	1.05729	1.05759	10597	0	5
2023.10.23	08:00:00	1.05759	1.06182	1.05712	1.06096	19420	0	5
2023.10.23	16:00:00	1.06096	1.06777	1.05908	1.06690	22728	0	5
2023.10.24	00:00:00	1.06654	1.06868	1.06650	1.06788	13775	0	5
2023.10.24	08:00:00	1.06788	1.06940	1.06121	1.06157	22755	0	5
2023.10.24	16:00:00	1.06156	1.06240	1.05829	1.05894	22392	0	5
2023.10.25	00:00:00	1.05926	1.06060	1.05885	1.06059	7056	0	5
2023.10.25	08:00:00	1.06058	1.06064	1.05656	1.05747	18038	0	5
2023.10.25	16:00:00	1.05746	1.05953	1.05652	1.05656	25701	0	5
2023.10.26	00:00:00	1.05672	1.05689	1.05412	1.05454	7020	0	5
2023.10.26	08:00:00	1.05454	1.05587	1.05213	1.05587	23163	0	5
2023.10.26	16:00:00	1.05588	1.05645	1.05247	1.05607	28217	0	5
2023.10.27	00:00:00	1.05570	1.05675	1.05521	1.05669	6173	0	5
2023.10.27	08:00:00	1.05667	1.05697	1.05352	1.05557	18455	0	5
2023.10.27	16:00:00	1.05556	1.05968	1.05552	1.05649	27492	0	5
2023.10.30	00:00:00	1.05667	1.05704	1.05550	1.05608	7186	0	5
2023.10.30	08:00:00	1.05608	1.06083	1.05468	1.06066	16970	0	5
2023.10.30	16:00:00	1.06062	1.06248	1.05907	1.06139	20406	0	5
2023.10.31	00:00:00	1.06153	1.06172	1.05903	1.05935	9274	0	5
2023.10.31	08:00:00	1.05935	1.06746	1.05924	1.06240	24788	0	5
2023.10.31	16:00:00	1.06238	1.06255	1.05574	1.05744	32124	0	5
2023.11.01	00:00:00	1.05736	1.05803	1.05657	1.05669	6808	0	5
2023.11.01	08:00:00	1.05669	1.05775	1.05367	1.05384	17414	0	5
2023.11.01	16:00:00	1.05384	1.05755	1.05165	1.05699	37767	0	5
2023.11.02	00:00:00	1.05673	1.06019	1.05659	1.05959	7696	0	5
2023.11.02	08:00:00	1.05958	1.06674	1.05910	1.06638	20919	0	5
2023.11.02	16:00:00	1.06638	1.06666	1.06102	1.06215	23673	0	5
2023.11.03	00:00:00	1.06183	1.06286	1.06146	1.06261	5538	0	5
2023.11.03	08:00:00	1.06262	1.07193	1.06195	1.07094	19537	0	5
2023.11.03	16:00:00	1.07092	1.07464	1.06932	1.07271	31198	0	5
2023.11.06	00:00:00	1.07247	1.07386	1.07222	1.07353	6312	0	5
2023.11.06	08:00:00	1.07353	1.07561	1.07314	1.07370	17124	0	5
2023.11.06	16:00:00	1.07371	1.07489	1.07161	1.07167	15760	0	5
2023.11.07	00:00:00	1.07158	1.07227	1.07050	1.07100	6869	0	5
2023.11.07	08:00:00	1.07101	1.07114	1.06652	1.06759	19925	0	5
2023.11.07	16:00:00	1.06761	1.07045	1.06640	1.06991	21352	0	5
2023.11.08	00:00:00	1.07006	1.07007	1.06850	1.06859	5796	0	5
2023.11.08	08:00:00	1.06858	1.06879	1.06591	1.06690	17427	0	5
2023.11.08	16:00:00	1.06691	1.07157	1.06687	1.07095	22658	0	5
2023.11.09	00:00:00	1.07050	1.07155	1.07021	1.07024	6235	0	5
2023.11.09	08:00:00	1.07024	1.07097	1.06799	1.07072	18752	0	5
2023.11.09	16:00:00	1.07073	1.07251	1.06599	1.06678	31472	0	5
2023.11.10	00:00:00	1.06678	1.06748	1.06628	1.06689	6496	0	5
2023.11.10	08:00:00	1.06689	1.06925	1.06560	1.06885	20722	0	5
2023.11.10	16:00:00	1.06885	1.06895	1.06622	1.06839	22351	0	5
2023.11.13	00:00:00	1.06835	1.06904	1.06808	1.06855	6031	0	5
2023.11.13	08:00:00	1.06855	1.07011	1.06648	1.06724	17096	0	5
2023.11.13	16:00:00	1.06727	1.07059	1.06678	1.06988	16884	0	5
2023.11.14	00:00:00	1.06987	1.07021	1.06926	1.06954	6516	0	5
2023.11.14	08:00:00	1.06953	1.07999	1.06940	1.07891	21135	0	5
2023.11.14	16:00:00	1.07891	1.08871	1.07885	1.08787	26278	0	5
2023.11.15	00:00:00	1.08780	1.08835	1.08653	1.08724	6704	0	5
2023.11.15	08:00:00	1.08724	1.08857	1.08399	1.08586	23273	0	5
2023.11.15	16:00:00	1.08587	1.08685	1.08313	1.08464	23879	0	5
2023.11.16	00:00:00	1.08463	1.08555	1.08299	1.08379	6752	0	5
2023.11.16	08:00:00	1.08379	1.08815	1.08337	1.08809	19404	0	5
2023.11.16	16:00:00	1.08809	1.08951	1.08448	1.08535	22511	0	5
2023.11.17	00:00:00	1.08483	1.08568	1.08476	1.08529	5495	0	5
2023.11.17	08:00:00	1.08531	1.08773	1.08244	1.08709	23419	0	5
2023.11.17	16:00:00	1.08706	1.09135	1.08583	1.09129	20535	0	4
2023.11.20	00:00:00	1.09098	1.09354	1.08973	1.09184	9457	0	5
2023.11.20	08:00:00	1.09185	1.09399	1.09128	1.09262	22302	0	5
2023.11.20	16:00:00	1.09263	1.09516	1.09186	1.09403	18590	0	5
2023.11.21	00:00:00	1.09395	1.09649	1.09380	1.09557	8577	0	5
2023.11.21	08:00:00	1.09558	1.09638	1.09387	1.09448	20969	0	5
2023.11.21	16:00:00	1.09449	1.09593	1.08997	1.09121	25095	0	5
2023.11.22	00:00:00	1.09115	1.09226	1.09048	1.09071	8914	0	5
2023.11.22	08:00:00	1.09068	1.09196	1.08825	1.08958	25454	0	5
2023.11.22	16:00:00	1.08961	1.08982	1.08520	1.08885	24473	0	5
2023.11.23	00:00:00	1.08871	1.09113	1.08835	1.09101	6169	0	5
2023.11.23	08:00:00	1.09102	1.09301	1.08954	1.09013	19743	0	5
2023.11.23	16:00:00	1.09014	1.09103	1.08870	1.09063	8058	0	5
2023.11.24	00:00:00	1.09058	1.09118	1.08947	1.09114	7178	0	5
2023.11.24	08:00:00	1.09115	1.09279	1.09013	1.09218	17134	0	5
2023.11.24	16:00:00	1.09218	1.09479	1.09171	1.09336	17952	0	5
2023.11.27	00:00:00	1.09425	1.09502	1.09266	1.09492	10398	0	5
2023.11.27	08:00:00	1.09492	1.09593	1.09391	1.09434	21269	0	5
2023.11.27	16:00:00	1.09434	1.09571	1.09250	1.09546	22942	0	5
2023.11.28	00:00:00	1.09525	1.09625	1.09472	1.09509	8607	0	5
2023.11.28	08:00:00	1.09509	1.09736	1.09342	1.09719	23746	0	5
2023.11.28	16:00:00	1.09719	1.10086	1.09640	1.09946	33887	0	5
2023.11.29	00:00:00	1.09921	1.10169	1.09917	1.10019	12528	0	5
2023.11.29	08:00:00	1.10018	1.10043	1.09688	1.09725	30529	0	5
2023.11.29	16:00:00	1.09724	1.09946	1.09599	1.09698	27594	0	5
2023.11.30	00:00:00	1.09696	1.09836	1.09650	1.09720	9432	0	5
2023.11.30	08:00:00	1.09718	1.09816	1.09090	1.09156	30985	0	5
2023.11.30	16:00:00	1.09156	1.09222	1.08790	1.08890	34287	0	5
2023.12.01	00:00:00	1.08852	1.09125	1.08844	1.09111	10066	0	5
2023.12.01	08:00:00	1.09107	1.09118	1.08660	1.08675	27711	0	5
2023.12.01	16:00:00	1.08673	1.08926	1.08280	1.08811	37936	0	5
2023.12.04	00:00:00	1.08791	1.08945	1.08655	1.08690	16966	0	5
2023.12.04	08:00:00	1.08691	1.08805	1.08495	1.08544	27753	0	5
2023.12.04	16:00:00	1.08542	1.08549	1.08037	1.08354	28073	0	5
2023.12.05	00:00:00	1.08321	1.08471	1.08312	1.08471	11271	0	5
2023.12.05	08:00:00	1.08471	1.08471	1.08039	1.08284	28570	0	5
2023.12.05	16:00:00	1.08283	1.08385	1.07780	1.07978	33583	0	5
2023.12.06	00:00:00	1.07944	1.08014	1.07876	1.08008	9667	0	5
2023.12.06	08:00:00	1.08009	1.08010	1.07723	1.07978	28365	0	5
2023.12.06	16:00:00	1.07977	1.08041	1.07584	1.07631	25557	0	5
2023.12.07	00:00:00	1.07653	1.07719	1.07568	1.07613	10378	0	5
2023.12.07	08:00:00	1.07613	1.07976	1.07549	1.07899	34440	0	5
2023.12.07	16:00:00	1.07900	1.08172	1.07668	1.07955	33201	0	5
2023.12.08	00:00:00	1.07919	1.08004	1.07820	1.07836	14309	0	5
2023.12.08	08:00:00	1.07837	1.07909	1.07231	1.07467	31529	0	5
2023.12.08	16:00:00	1.07467	1.07854	1.07301	1.07623	30363	0	5
2023.12.11	00:00:00	1.07595	1.07737	1.07587	1.07677	9656	0	5
2023.12.11	08:00:00	1.07675	1.07786	1.07512	1.07634	23711	0	5
2023.12.11	16:00:00	1.07634	1.07694	1.07414	1.07637	22295	0	5
2023.12.12	00:00:00	1.07597	1.07706	1.07597	1.07688	7731	0	5
2023.12.12	08:00:00	1.07688	1.08270	1.07683	1.07765	27409	0	5
2023.12.12	16:00:00	1.07765	1.07999	1.07669	1.07948	26937	0	5
2023.12.13	00:00:00	1.07932	1.07994	1.07837	1.07898	7217	0	5
2023.12.13	08:00:00	1.07897	1.08034	1.07729	1.08003	24133	0	5
2023.12.13	16:00:00	1.08004	1.08965	1.07798	1.08745	39163	0	5
2023.12.14	00:00:00	1.08767	1.09150	1.08725	1.08935	17078	0	5
2023.12.14	08:00:00	1.08935	1.09511	1.08798	1.09436	42042	0	5
2023.12.14	16:00:00	1.09436	1.10088	1.09357	1.09912	37544	0	5
2023.12.15	00:00:00	1.09907	1.10036	1.09767	1.09840	13477	0	5
2023.12.15	08:00:00	1.09841	1.09989	1.09036	1.09162	33819	0	5
2023.12.15	16:00:00	1.09162	1.09281	1.08884	1.08950	33881	0	5
2023.12.18	00:00:00	1.08951	1.09155	1.08917	1.09152	9728	0	5
2023.12.18	08:00:00	1.09152	1.09297	1.09069	1.09209	26091	0	5
2023.12.18	16:00:00	1.09211	1.09310	1.09109	1.09231	22912	0	5
2023.12.19	00:00:00	1.09183	1.09288	1.09148	1.09277	18642	0	5
2023.12.19	08:00:00	1.09277	1.09736	1.09228	1.09618	27269	0	5
2023.12.19	16:00:00	1.09617	1.09870	1.09589	1.09800	23313	0	5
2023.12.20	00:00:00	1.09807	1.09827	1.09643	1.09647	8185	0	5
2023.12.20	08:00:00	1.09647	1.09710	1.09338	1.09603	26415	0	5
2023.12.20	16:00:00	1.09605	1.09754	1.09296	1.09419	28073	0	5
2023.12.21	00:00:00	1.09393	1.09556	1.09373	1.09544	9785	0	5
2023.12.21	08:00:00	1.09543	1.10019	1.09350	1.09907	26651	0	5
2023.12.21	16:00:00	1.09907	1.10122	1.09752	1.10116	32161	0	5
2023.12.22	00:00:00	1.10047	1.10123	1.09909	1.09964	9996	0	5
2023.12.22	08:00:00	1.09965	1.10377	1.09936	1.10283	26190	0	5
2023.12.22	16:00:00	1.10286	1.10400	1.10000	1.10122	25443	0	5
2023.12.26	00:00:00	1.09999	1.10286	1.09996	1.10264	6066	0	5
2023.12.26	08:00:00	1.10264	1.10265	1.10085	1.10175	10660	0	5
2023.12.26	16:00:00	1.10175	1.10447	1.10137	1.10414	15859	0	5
2023.12.27	00:00:00	1.10400	1.10439	1.10283	1.10432	6992	0	5
2023.12.27	08:00:00	1.10432	1.10735	1.10364	1.10702	19023	0	5
2023.12.27	16:00:00	1.10702	1.11226	1.10686	1.11064	24219	0	5
